"Id","Name","Birth","Party","District","Other terms","Race","White","Hispanic","Black","Asian","Female","Function","Beginning term","End of term","End Type","Exit","Next occupation","Term"
"269","Houston, Guy S.","01/01/1960","R",15,"M","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2004-12-06,2006-11-30,"On time","Reelection","Reelected",2004
"272","Huff, Bob","09/09/1953","R",60,"S-CC-M","W",TRUE,FALSE,FALSE,FALSE,FALSE,"Republican Caucus Chair",2004-12-06,2006-11-30,"On time","Reelection","Reelected",2004
"287","Jones, Dave","01/04/1963","D",9,"CC","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2004-12-06,2006-11-30,"On time","Reelection","Reelected",2004
"292","Karnette, Betty","09/13/1931","D",54,"S","W",TRUE,FALSE,FALSE,FALSE,TRUE,NA,2004-12-06,2006-11-30,"On time","Reelection","Reelected",2004
"295","Keene, Rick","11/16/1957","R",3,"CC-M","W",TRUE,FALSE,FALSE,FALSE,FALSE,"Republican Whip",2004-12-06,2006-11-30,"On time","Reelection","Reelected",2004
"301","Klehs, Johan","01/01/1952","D",18,"CC","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2004-12-06,2006-11-30,"On time",NA,NA,2004
"307","Koretz, Paul","04/03/1955","D",42,"CC","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2004-12-06,2006-11-30,"On time","Termed out","CC candidate",2004
"312","La Malfa, Doug","07/02/1960","R",2,"USR-S","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2004-12-06,2006-11-30,"On time","Reelection","Reelected",2004
"313","La Suer, Jay","01/24/1940","R",77,"CC-M","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2004-12-06,2006-11-30,"On time","Termed out",NA,2004
"315","Laird, John","03/29/1950","D",27,"M-S","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2004-12-06,2006-11-30,"On time","Reelection","Reelected",2004
"323","Leno, Mark","09/24/1951","D",13,"S-CC","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2004-12-06,2006-11-30,"On time","Reelection","Reelected",2004
"325","Leslie, Tim","02/04/1942","R",4,"S","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2004-12-06,2006-11-30,"On time","Termed out",NA,2004
"327","Levine, Lloyd","01/01/1969","D",40,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2004-12-06,2006-11-30,"On time","Reelection","Reelected",2004
"330","Lieber, Sally J.","04/24/1961","D",22,"CC-M","W",TRUE,FALSE,FALSE,FALSE,TRUE,"Speaker Pro Tempore",2004-12-06,2006-11-30,"On time","Reelection","Reelected",2004
"334","Liu, Carol","09/12/1941","D",44,"S-CC","A",FALSE,FALSE,FALSE,TRUE,TRUE,NA,2004-12-06,2006-11-30,"On time","Termed out","State Senate candidate",2004
"357","Matthews, Barbara",NA,"D",17,NA,"W",TRUE,FALSE,FALSE,FALSE,TRUE,NA,2004-12-06,2006-11-30,"On time","Termed out",NA,2004
"360","Maze, Bill","04/09/1946","R",34,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2004-12-06,2006-11-30,"On time","Reelection","Reelected",2004
"363","McCarthy, Kevin","01/26/1965","R",32,"USR","W",TRUE,FALSE,FALSE,FALSE,FALSE,"Minority Leader",2004-12-06,2006-11-30,"On time","Not seek reelection","USR candidate",2004
"368","McLeod, Gloria Negrete","09/06/1941","D",61,"USR - S","H",FALSE,TRUE,FALSE,FALSE,TRUE,NA,2004-12-06,2006-11-30,"On time","Termed out","State Senate candidate",2004
"380","Montañez, Cindy","01/01/1974","D",39,"CC","H",FALSE,TRUE,FALSE,FALSE,TRUE,NA,2004-12-06,2006-11-30,"On time","Not seek reelection","CC candidate",2004
"385","Mountjoy, Dennis",NA,"R",59,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2004-12-06,2006-11-30,"On time","Termed out",NA,2004
"387","Mullin, Gene",NA,"D",19,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2004-12-06,2006-11-30,"On time","Reelection","Reelected",2004
"392","Nakanishi, Alan","03/21/1940","R",10,"M-CC","A",FALSE,FALSE,FALSE,TRUE,FALSE,NA,2004-12-06,2006-11-30,"On time","Reelection","Reelected",2004
"394","Núñez, Fabian","12/27/1966","D",46,NA,"H",FALSE,TRUE,FALSE,FALSE,FALSE,"Speaker",2004-12-06,2006-11-30,"On time","Reelection","Reelected",2004
"396","Nation, Joseph","07/18/1956","D",6,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2004-12-06,2006-11-30,"On time","Termed out","USR candidate",2004
"397","Nava, Pedro","01/01/1948","D",35,NA,"H",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2004-12-06,2006-11-30,"On time","Reelection","Reelected",2004
"402","Niello, Roger","06/02/1948","R",5,"CC","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2004-12-06,2006-11-30,"On time","Reelection","Reelected",2004
"412","Oropeza, Jenny","09/27/1957","D",55,"CC-S","H",FALSE,TRUE,FALSE,FALSE,TRUE,NA,2004-12-06,2006-11-30,"On time","Termed out","State Senate candidate",2004
"419","Parra, Nicole","02/03/1970","D",30,NA,"H",FALSE,TRUE,FALSE,FALSE,TRUE,NA,2004-12-06,2006-11-30,"On time","Reelection","Reelected",2004
"421","Pavley, Fran","11/11/1948","D",41,"S-M","W",TRUE,FALSE,FALSE,FALSE,TRUE,NA,2004-12-06,2006-11-30,"On time","Termed out","State Senate candidate",2004
"428","Plescia, George","08/19/1966","R",75,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2004-12-06,2006-11-30,"On time","Reelection","Reelected",2004
"442","Richman, Keith","11/21/1953","R",38,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2004-12-06,2006-11-30,"On time","Termed out",NA,2004
"444","Ridley-Thomas, Mark","11/06/1954","D",48,"CC - S","B",FALSE,FALSE,TRUE,FALSE,FALSE,NA,2004-12-06,2006-11-30,"On time","Not seek reelection","State Senate candidate",2004
"458","Runner, Sharon","05/17/1954","R",36,"S","W",TRUE,FALSE,FALSE,FALSE,TRUE,NA,2004-12-06,2006-11-30,"On time","Reelection","Reelected",2004
"459","Ruskin, Ira","11/12/1943","D",21,"CC-M","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2004-12-06,2006-11-30,"On time","Reelection","Reelected",2004
"464","Saldaña, Lori","11/07/1958","D",76,NA,"H",FALSE,TRUE,FALSE,FALSE,TRUE,NA,2004-12-06,2006-11-30,"On time","Reelection","Reelected",2004
"465","Salinas, Simon","01/01/1956","D",28,"CC","H",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2004-12-06,2006-11-30,"On time","Termed out","BS candidate",2004
"487","Spitzer, Todd","11/26/1960","R",71,"CC","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2004-12-06,2006-11-30,"On time","Reelection","Reelected",2004
"493","Strickland, Audra","01/01/1974","R",37,NA,"W",TRUE,FALSE,FALSE,FALSE,TRUE,NA,2004-12-06,2006-11-30,"On time","Reelection","Reelected",2004
"511","Torrico, Alberto","03/18/1969","D",20,"CC","H",FALSE,TRUE,FALSE,FALSE,FALSE,"Majority Leader",2004-12-06,2006-11-30,"On time","Reelection","Reelected",2004
"512","Tran, Van","10/19/1964","R",68,"CC","A",FALSE,FALSE,FALSE,TRUE,FALSE,NA,2004-12-06,2006-11-30,"On time","Reelection","Reelected",2004
"515","Umberg, Thomas","09/25/1955","D",69,"S","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2004-12-06,2006-11-30,"On time","Not seek reelection","CC candidate",2004
"517","Vargas, Juan","03/07/1961","D",79,"USR-S-CC","H",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2004-12-06,2006-11-30,"On time","Termed out","Insurance company",2004
"522","Villines, Michael","03/30/1967","R",29,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,"Republican Leader",2004-12-06,2006-11-30,"On time","Reelection","Reelected",2004
"527","Walters, Mimi","05/14/1962","R",73,"USR-CC-M-S","W",TRUE,FALSE,FALSE,FALSE,TRUE,NA,2004-12-06,2006-11-30,"On time","Reelection","Reelected",2004
"542","Wolk, Lois","05/12/1946","D",8,"S-CC","W",TRUE,FALSE,FALSE,FALSE,TRUE,NA,2004-12-06,2006-11-30,"On time","Reelection","Reelected",2004
"549","Wyland, Mark","10/27/1946","R",74,"S","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2004-12-06,2006-11-30,"On time","Termed out","State Senate candidate",2004
"552","Yee, Leland Y.","11/20/1948","D",12,"S","A",FALSE,FALSE,FALSE,TRUE,FALSE,"Speaker Pro Tempore",2004-12-06,2006-11-30,"On time","Not seek reelection","State Senate candidate",2004
"005","Adams, Anthony","02/27/1971","R",59,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2006-12-04,2008-11-30,"On time","Reelection","Reelected",2006
"006","Aghazarian, Greg","09/10/1964","R",26,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2006-12-04,2008-11-30,"On time","Termed out","State Senate candidate",2006
"010","Alarcon, Richard","11/24/1953","D",39,"CC-S","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2006-12-04,2007-05-17,"Early","Local campaign","CC candidate",2006
"021","Anderson, Joel","02/11/1960","R",77,"CC-S","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2006-12-04,2008-11-30,"On time","Reelection","Reelected",2006
"023","Arambula, Juan","01/29/1952","D",31,"CC","H",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2006-12-04,2008-11-30,"On time","Reelection","Reelected",2006
"036","Bass, Karen","10/03/1953","D",47,"USR","B",FALSE,FALSE,TRUE,FALSE,TRUE,"Speaker",2006-12-04,2008-11-30,"On time","Reelection","Reelected",2006
"042","Beall, Jim Jr.","12/07/1951","D",24,"S-CC","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2006-12-04,2008-11-30,"On time","Reelection","Reelected",2006
"045","Benoit, John J.","12/27/1951","R",64,"S-CC","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2006-12-04,2008-11-30,"On time","Termed out","State Senate candidate",2006
"047","Berg, Patty","06/06/1942","D",1,NA,"W",TRUE,FALSE,FALSE,FALSE,TRUE,NA,2006-12-04,2008-11-30,"On time","Termed out",NA,2006
"053","Berryhill, Tom","08/27/1953","R",25,"CC-S","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2006-12-04,2008-11-30,"On time","Reelection","Reelected",2006
"055","Blakeslee, Sam","06/25/1955","R",33,"S","W",TRUE,FALSE,FALSE,FALSE,FALSE,"Minority Leader",2006-12-04,2008-11-30,"On time","Reelection","Reelected",2006
"082","Brownley, Julia","08/28/1952","D",41,"USR","W",TRUE,FALSE,FALSE,FALSE,TRUE,NA,2006-12-04,2008-11-30,"On time","Reelection","Reelected",2006
"089","Caballero, Anna","04/18/1955","D",28,"S","H",FALSE,TRUE,FALSE,FALSE,TRUE,NA,2006-12-04,2008-11-30,"On time","Reelection","Reelected",2006
"091","Calderon, Charles M.","03/12/1950","D",58,"S","H",FALSE,TRUE,FALSE,FALSE,FALSE,"Majority Leader",2006-12-04,2008-11-30,"On time","Reelection","Reelected",2006
"105","Carter, Wilmer Amina","07/19/1941","D",62,NA,"B",FALSE,FALSE,TRUE,FALSE,TRUE,NA,2006-12-04,2008-11-30,"On time","Reelection","Reelected",2006
"129","Cook, Paul","03/03/1943","R",65,"CC-USR","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2006-12-04,2008-11-30,"On time","Reelection","Reelected",2006
"136","Coto, Joe","01/01/1939","D",23,NA,"H",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2006-12-04,2008-11-30,"On time","Reelection","Reelected",2006
"148","Davis, Mike","01/01/1957","D",48,NA,"B",FALSE,FALSE,TRUE,FALSE,FALSE,NA,2006-12-04,2008-11-30,"On time","Reelection","Reelected",2006
"150","De La Torre, Hector",NA,"D",50,"CC-M","H",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2006-12-04,2008-11-30,"On time","Reelection","Reelected",2006
"151","De Leon, Kevin","12/10/1966","D",45,"CC-S","H",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2006-12-04,2008-11-30,"On time","Reelection","Reelected",2006
"153","DeSaulnier, Mark","03/31/1952","D",11,"USR-CC-S","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2006-12-04,2008-11-30,"On time","Not seek reelection","State Senate candidate",2006
"154","DeVore, Chuck","05/20/1962","R",70,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2006-12-04,2008-11-30,"On time","Reelection","Reelected",2006
"167","Duvall, Michael D.","06/14/1955","R",72,"CC-M","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2006-12-04,2008-11-30,"On time","Reelection","Reelected",2006
"168","Dymally, Mervyn","05/12/1926","D",52,"S-USR","B",FALSE,FALSE,TRUE,FALSE,FALSE,NA,2006-12-04,2008-11-30,"On time","Termed out","State Senate candidate",2006
"172","Emmerson, Bill","10/28/1945","R",63,"S","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2006-12-04,2008-11-30,"On time","Reelection","Reelected",2006
"173","Eng, Mike","09/14/1946","D",49,"CC-M","A",FALSE,FALSE,FALSE,TRUE,FALSE,NA,2006-12-04,2008-11-30,"On time","Reelection","Reelected",2006
"176","Evans, Noreen","04/22/1955","D",7,"S-CC","W",TRUE,FALSE,FALSE,FALSE,TRUE,NA,2006-12-04,2008-11-30,"On time","Reelection","Reelected",2006
"180","Feuer, Mike","05/14/1958","D",42,"CC","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2006-12-04,2008-11-30,"On time","Reelection","Reelected",2006
"201","Fuentes, Felipe","05/25/1971","D",39,"CC","H",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2007-05-17,2008-11-30,"On time","Reelection","Reelected",2006
"202","Fuller, Jean","04/16/1950","R",32,"S","W",TRUE,FALSE,FALSE,FALSE,TRUE,NA,2006-12-04,2008-11-30,"On time","Reelection","Reelected",2006
"203","Furutani, Warren T.","10/16/1947","D",55,NA,"A",FALSE,FALSE,FALSE,TRUE,FALSE,NA,2006-12-04,2008-11-30,"On time","Reelection","Reelected",2006
"206","Gaines, Ted","04/25/1958","R",4,"S-CC","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2006-12-04,2008-11-30,"On time","Reelection","Reelected",2006
"207","Galgiani, Cathleen","01/04/1964","D",17,"S","W",TRUE,FALSE,FALSE,FALSE,TRUE,NA,2006-12-04,2008-11-30,"On time","Reelection","Reelected",2006
"210","Garcia, Bonnie",NA,"R",80,NA,"H",FALSE,TRUE,FALSE,FALSE,TRUE,NA,2006-12-04,2008-11-30,"On time","Termed out","State Board",2006
"213","Garrick, Martin","01/01/1953","R",74,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2006-12-04,2008-11-30,"On time","Reelection","Reelected",2006
"239","Hancock, Loni","04/10/1940","D",14,"S-M","W",TRUE,FALSE,FALSE,FALSE,TRUE,NA,2006-12-04,2008-11-30,"On time","Termed out","State Senate candidate",2006
"251","Hayashi, Mary","08/13/1967","D",18,NA,"A",FALSE,FALSE,FALSE,TRUE,TRUE,NA,2006-12-04,2008-11-30,"On time","Reelection","Reelected",2006
"255","Hernandez, Edward","10/17/1957","D",57,"S","H",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2006-12-04,2008-11-30,"On time","Reelection","Reelected",2006
"267","Horton, Shirley",NA,"R",78,"CC-M","A",FALSE,FALSE,FALSE,TRUE,TRUE,NA,2006-12-04,2008-11-30,"On time","Termed out","State Senate candidate",2006
"269","Houston, Guy S.","01/01/1960","R",15,"M","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2006-12-04,2008-11-30,"On time","Termed out",NA,2006
"272","Huff, Bob","09/09/1953","R",60,"S-CC-M","W",TRUE,FALSE,FALSE,FALSE,FALSE,"Republican Caucus Chair",2006-12-04,2008-11-30,"On time","Not seek reelection","State Senate candidate",2006
"273","Huffman, Jared","02/18/1964","D",6,"USR","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2006-12-04,2008-11-30,"On time","Reelection","Reelected",2006
"282","Jeffries, Kevin","11/24/1964","R",66,"CC","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2006-12-04,2008-11-30,"On time","Reelection","Reelected",2006
"287","Jones, Dave","01/04/1963","D",9,"CC","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2006-12-04,2008-11-30,"On time","Reelection","Reelected",2006
"292","Karnette, Betty","09/13/1931","D",54,"S","W",TRUE,FALSE,FALSE,FALSE,TRUE,NA,2006-12-04,2008-11-30,"On time",NA,NA,2006
"295","Keene, Rick","11/16/1957","R",3,"CC-M","W",TRUE,FALSE,FALSE,FALSE,FALSE,"Republican Whip",2006-12-04,2008-11-30,"On time","Termed out","State Senate candidate",2006
"308","Krekorian, Paul","03/24/1960","D",43,"CC","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2006-12-04,2008-11-30,"On time","Reelection","Reelected",2006
"312","La Malfa, Doug","07/02/1960","R",2,"USR-S","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2006-12-04,2008-11-30,"On time","Termed out","State Senate candidate",2006
"315","Laird, John","03/29/1950","D",27,"M-S","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2006-12-04,2008-11-30,"On time","Termed out","State Board",2006
"323","Leno, Mark","09/24/1951","D",13,"S-CC","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2006-12-04,2008-11-30,"On time","Termed out","State Senate candidate",2006
"327","Levine, Lloyd","01/01/1969","D",40,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2006-12-04,2008-11-30,"On time","Termed out","State Senate candidate",2006
"330","Lieber, Sally J.","04/24/1961","D",22,"CC-M","W",TRUE,FALSE,FALSE,FALSE,TRUE,"Speaker Pro Tempore",2006-12-04,2008-11-30,"On time","Termed out","Government Agency",2006
"331","Lieu, Ted","03/29/1969","D",53,"S-USR","A",FALSE,FALSE,FALSE,TRUE,FALSE,NA,2006-12-04,2008-11-30,"On time","Reelection","Reelected",2006
"343","Ma, Fiorina","03/04/1966","D",12,"CC","A",FALSE,FALSE,FALSE,TRUE,TRUE,"Speaker Pro Tempore",2006-12-04,2008-11-30,"On time","Reelection","Reelected",2006
"360","Maze, Bill","04/09/1946","R",34,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2006-12-04,2008-11-30,"On time","Termed out","non-profit organization",2006
"372","Mendoza, Tony","04/22/1971","D",56,"S-CC-M","H",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2006-12-04,2008-11-30,"On time","Reelection","Reelected",2006
"387","Mullin, Gene",NA,"D",19,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2006-12-04,2008-11-30,"On time","Termed out",NA,2006
"392","Nakanishi, Alan","03/21/1940","R",10,"M-CC","A",FALSE,FALSE,FALSE,TRUE,FALSE,NA,2006-12-04,2008-11-30,"On time","Termed out","CC candidate",2006
"394","Núñez, Fabian","12/27/1966","D",46,NA,"H",FALSE,TRUE,FALSE,FALSE,FALSE,"Speaker",2006-12-04,2008-11-30,"On time","Termed out","Lobbyist",2006
"397","Nava, Pedro","01/01/1948","D",35,NA,"H",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2006-12-04,2008-11-30,"On time","Reelection","Reelected",2006
"402","Niello, Roger","06/02/1948","R",5,"CC","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2006-12-04,2008-11-30,"On time","Reelection","Reelected",2006
"419","Parra, Nicole","02/03/1970","D",30,NA,"H",FALSE,TRUE,FALSE,FALSE,TRUE,NA,2006-12-04,2008-11-30,"On time","Termed out","Government Agency",2006
"428","Plescia, George","08/19/1966","R",75,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2006-12-04,2008-11-30,"On time","Not seek reelection","State Senate candidate",2006
"431","Portantino, Anthony J.","01/29/1961","D",44,"S-CC","H",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2006-12-04,2008-11-30,"On time","Reelection","Reelected",2006
"433","Price, Curren","12/16/1950","D",51,"CC-S","B",FALSE,FALSE,TRUE,FALSE,FALSE,NA,2006-12-04,2008-11-30,"On time","Reelection","Reelected",2006
"458","Runner, Sharon","05/17/1954","R",36,"S","W",TRUE,FALSE,FALSE,FALSE,TRUE,NA,2006-12-04,2008-11-30,"On time","Termed out","State Senate candidate",2006
"459","Ruskin, Ira","11/12/1943","D",21,"CC-M","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2006-12-04,2008-11-30,"On time","Reelection","Reelected",2006
"462","Salas, Mary","03/17/1948","D",79,"M-CC","H",FALSE,TRUE,FALSE,FALSE,TRUE,NA,2006-12-04,2008-11-30,"On time","Reelection","Reelected",2006
"464","Saldaña, Lori","11/07/1958","D",76,NA,"H",FALSE,TRUE,FALSE,FALSE,TRUE,NA,2006-12-04,2008-11-30,"On time","Reelection","Reelected",2006
"476","Silva, Jim","01/15/1944","R",67,"CC-M","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2006-12-04,2008-11-30,"On time","Reelection","Reelected",2006
"481","Smyth, Cameron","08/19/1971","R",38,"CC-M","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2006-12-04,2008-11-30,"On time","Reelection","Reelected",2006
"484","Solorio, Jose","09/28/1970","D",69,"S-CC","H",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2006-12-04,2008-11-30,"On time","Reelection","Reelected",2006
"485","Soto, Nell","06/18/1926","D",61,"S-CC","H",FALSE,TRUE,FALSE,FALSE,TRUE,NA,2006-12-04,2008-11-30,"On time","Not seek reelection",NA,2006
"487","Spitzer, Todd","11/26/1960","R",71,"CC","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2006-12-04,2008-11-30,"On time","Termed out","BS candidate",2006
"493","Strickland, Audra","01/01/1974","R",37,NA,"W",TRUE,FALSE,FALSE,FALSE,TRUE,NA,2006-12-04,2008-11-30,"On time","Reelection","Reelected",2006
"497","Swanson, Sandre R.","11/28/1948","D",16,NA,"B",FALSE,FALSE,TRUE,FALSE,FALSE,NA,2006-12-04,2008-11-30,"On time","Reelection","Reelected",2006
"511","Torrico, Alberto","03/18/1969","D",20,"CC","H",FALSE,TRUE,FALSE,FALSE,FALSE,"Majority Leader",2006-12-04,2008-11-30,"On time","Reelection","Reelected",2006
"512","Tran, Van","10/19/1964","R",68,"CC","A",FALSE,FALSE,FALSE,TRUE,FALSE,NA,2006-12-04,2008-11-30,"On time","Reelection","Reelected",2006
"522","Villines, Michael","03/30/1967","R",29,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,"Republican Leader",2006-12-04,2008-11-30,"On time","Reelection","Reelected",2006
"527","Walters, Mimi","05/14/1962","R",73,"USR-CC-M-S","W",TRUE,FALSE,FALSE,FALSE,TRUE,NA,2006-12-04,2008-11-30,"On time","Not seek reelection","State Senate candidate",2006
"542","Wolk, Lois","05/12/1946","D",8,"S-CC","W",TRUE,FALSE,FALSE,FALSE,TRUE,NA,2006-12-04,2008-11-30,"On time","Termed out","State Senate candidate",2006
"005","Adams, Anthony","02/27/1971","R",59,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2008-12-01,2010-11-30,"On time","Not seek reelection","USR candidate",2008
"019","Ammiano, Tom","12/15/1941","D",13,"CC","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2008-12-01,2010-11-30,"On time","Reelection","Reelected",2008
"021","Anderson, Joel","02/11/1960","R",77,"CC-S","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2008-12-01,2010-11-30,"On time","Not seek reelection","State Senate candidate",2008
"023","Arambula, Juan","01/29/1952","D",31,"CC","H",FALSE,TRUE,FALSE,FALSE,FALSE,NA,2008-12-01,2010-11-30,"On time","Termed out","Public Service",2008
"036","Bass, Karen","10/03/1953","D",47,"USR","B",FALSE,FALSE,TRUE,FALSE,TRUE,"Speaker",2008-12-01,2010-11-30,"On time","Termed out","USR candidate",2008
"042","Beall, Jim Jr.","12/07/1951","D",24,"S-CC","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2008-12-01,2010-11-30,"On time","Reelection","Reelected",2008
"052","Berryhill, Bill",NA,"R",26,NA,"W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2008-12-01,2010-11-30,"On time","Reelection","Reelected",2008
"053","Berryhill, Tom","08/27/1953","R",25,"CC-S","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2008-12-01,2010-11-30,"On time","Not seek reelection","State Senate candidate",2008
"055","Blakeslee, Sam","06/25/1955","R",33,"S","W",TRUE,FALSE,FALSE,FALSE,FALSE,"Minority Leader",2008-12-01,2010-02-01,"Early","Legislative campaign","State Senate candidate",2008
"056","Block, Martin","06/28/1950","D",78,"S","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2008-12-01,2010-11-30,"On time","Reelection","Reelected",2008
"058","Blumenfield, Bob","09/13/1967","D",40,"CC","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2008-12-01,2010-11-30,"On time","Reelection","Reelected",2008
"071","Bradford, Steven","01/12/1960","D",51,"S-CC","B",FALSE,FALSE,TRUE,FALSE,FALSE,NA,2008-12-01,2010-11-30,"On time","Reelection","Reelected",2008
"082","Brownley, Julia","08/28/1952","D",41,"USR","W",TRUE,FALSE,FALSE,FALSE,TRUE,NA,2008-12-01,2010-11-30,"On time","Reelection","Reelected",2008
"084","Buchanan, Joan","10/04/1952","D",15,NA,"W",TRUE,FALSE,FALSE,FALSE,TRUE,NA,2008-12-01,2010-11-30,"On time","Reelection","Reelected",2008
"089","Caballero, Anna","04/18/1955","D",28,"S","H",FALSE,TRUE,FALSE,FALSE,TRUE,NA,2008-12-01,2010-11-30,"On time","Not seek reelection","State Senate candidate",2008
"091","Calderon, Charles M.","03/12/1950","D",58,"S","H",FALSE,TRUE,FALSE,FALSE,FALSE,"Majority Leader",2008-12-01,2010-11-30,"On time","Reelection","Reelected",2008
"105","Carter, Wilmer Amina","07/19/1941","D",62,NA,"B",FALSE,FALSE,TRUE,FALSE,TRUE,NA,2008-12-01,2010-11-30,"On time","Reelection","Reelected",2008
"116","Chesbro, Wesley","08/20/1951","D",1,"S-CC","W",TRUE,FALSE,FALSE,FALSE,FALSE,NA,2008-12-01,2010-11-30,"On time","Reelection","Reelected",2008
